road_id,length_km,slope_deg,elevation_m,rainfall_24h_mm,rainfall_7d_accum_mm,temp_c,soil_saturation,river_proximity_km,hist_disruptions,satellite_water_proxy,landslide_risk,flood_risk,overall_risk,is_disrupted
RD-BHK-BMD-03,96.0,26.145794419026764,2425.0818803903776,21.52,73.05,18.8,0.293,0.6,6,0.282,0.8839,0.6987,0.9019,1
RD-GHY-TEZ-01,178.0,2.21185868441121,10.0,3.71,11.51,8.3,0.088,0.95,1,0.155,0.3285,0.787,0.7197,1
RD-GHY-TEZ-01,178.0,7.875397044503623,36.048010442009875,135.39,553.11,7.8,1.0,1.04,1,0.762,0.8768,0.972,0.966,1
RD-BMD-DRG-04,42.0,20.127598519551867,2150.6273000526917,9.02,41.42,12.4,0.188,0.81,4,0.194,0.6902,0.5518,0.6818,1
RD-TEZ-ITA-11,155.0,6.538745345818794,340.4909328464256,223.66,1000.02,23.9,1.0,1.45,3,1.0,0.9124,0.9232,0.933,1
RD-GHY-ITA-09,320.0,6.894015442138231,345.47333588479194,69.97,270.56,15.4,0.952,1.17,2,0.447,0.813,0.8421,0.8465,1
RD-GHY-SHL-07,98.0,16.75176056150733,1503.2280648977703,84.58,370.87,28.1,1.0,3.22,3,0.449,0.8914,0.7565,0.8769,1
RD-GHY-GTK-12,540.0,23.39982570582615,1569.1844695781706,92.58,234.32,18.1,1.0,0.09,8,0.771,0.9391,1.0,1.0,1
RD-BMD-DRG-04,42.0,21.131840117745774,2136.715233778075,78.0,231.12,6.4,0.82,1.07,4,0.491,0.9124,0.8236,0.9263,1
RD-BHK-BMD-03,96.0,27.29546658189666,2482.0965267480774,2.3,10.54,22.0,0.085,0.53,7,0.205,0.8945,0.6682,0.908,1
RD-GHY-TEZ-01,178.0,3.143960775439578,156.09002762594065,199.34,719.31,22.2,1.0,1.15,1,1.0,0.8953,0.9934,0.9898,1
RD-SELA-TWG-06,78.0,24.569614420353457,3227.574268802023,16.99,63.18,23.6,0.261,1.81,7,0.166,0.8902,0.4006,0.8722,1
RD-GHY-SHL-07,98.0,10.539932466337882,1538.990268649602,22.39,58.52,8.2,0.245,2.59,2,0.169,0.4916,0.4408,0.4684,0
RD-GHY-GTK-12,540.0,24.253438749219214,1621.1234953246224,8.12,30.78,4.2,0.403,0.4,7,0.261,0.9428,0.7937,0.9736,1
RD-DRG-SELA-05,62.0,33.414020229351394,4223.80035692993,137.24,382.15,14.4,1.0,2.5,10,0.707,0.9691,0.8304,1.0,1
RD-GHY-GTK-12,540.0,16.2564278939036,1694.7519157038057,128.5,612.81,25.4,1.0,0.2,7,0.884,0.9782,0.9955,1.0,1
RD-GHY-TEZ-01,178.0,2.3556814045292453,10.0,40.61,113.14,15.5,0.427,0.66,0,0.362,0.5054,0.9029,0.8479,1
RD-BMD-DRG-04,42.0,19.67921543161115,2157.854819273198,72.2,244.53,32.3,0.865,1.44,4,0.44,0.8511,0.7528,0.8576,1
RD-SHL-SIL-08,215.0,22.699648393790504,1402.917550214274,33.19,155.46,25.7,0.818,0.35,6,0.39,0.9142,0.8916,0.9643,1
RD-BMD-DRG-04,42.0,16.4795691759922,2048.616242953702,130.56,514.78,5.3,1.0,1.45,7,0.712,0.9348,0.8623,0.9535,1
RD-TEZ-ITA-11,155.0,8.757462520830003,334.43468146399283,167.48,605.61,28.0,1.0,1.55,3,0.879,0.8795,1.0,1.0,1
RD-SELA-TWG-06,78.0,20.927100709354406,3179.459285602271,32.16,137.15,24.7,0.507,1.58,8,0.246,0.8767,0.5187,0.8754,1
RD-TEZ-BHK-02,54.0,12.315967365044619,155.8280903889525,35.46,118.84,6.2,0.696,0.05,5,0.529,0.8498,0.9796,0.9926,1
RD-DRG-SELA-05,62.0,33.038852744011095,4170.321113490547,5.3,19.69,4.8,0.116,2.41,7,0.093,0.8613,0.298,0.8426,1
RD-GHY-ITA-09,320.0,7.414565982302298,378.0459723970619,0.83,3.63,17.8,0.062,1.04,2,0.134,0.4223,0.6056,0.5812,0
RD-GHY-ITA-09,320.0,8.178093567987313,372.3858462905139,76.75,307.57,28.8,1.0,0.79,3,0.514,0.8104,0.9506,0.9516,1
RD-GHY-TEZ-01,178.0,10.893900438577898,55.61081240458805,210.27,757.19,13.1,1.0,0.68,0,1.0,0.9082,0.9708,0.9695,1
RD-DRG-SELA-05,62.0,30.884411040610125,4114.59177344046,245.71,827.59,21.4,1.0,2.46,10,1.0,1.0,1.0,1.0,1
RD-DRG-SELA-05,62.0,34.782074729524275,4093.7739356690413,115.28,299.58,18.3,1.0,2.55,11,0.604,0.998,0.8061,1.0,1
RD-GHY-NAG-10,345.0,17.62614661142961,1441.3704195573628,4.67,20.93,12.3,0.12,0.9,8,0.165,0.7782,0.5164,0.7737,1
RD-GHY-GTK-12,540.0,19.03870098405354,1785.7973286156441,50.21,174.05,19.3,0.88,0.25,10,0.502,0.9577,0.9908,1.0,1
RD-GHY-SHL-07,98.0,13.915275158941958,1606.6885048433533,109.36,328.22,7.3,1.0,3.12,4,0.566,0.8182,0.8554,0.8501,1
RD-GHY-ITA-09,320.0,7.775756768739382,407.2694594273676,188.0,533.18,13.0,1.0,0.99,2,1.0,0.9807,1.0,1.0,1
RD-GHY-NAG-10,345.0,16.075555214331143,1521.596127233697,73.93,321.22,29.0,1.0,1.06,9,0.473,0.9729,0.8084,0.9969,1
RD-GHY-TEZ-01,178.0,1.5543760463168468,85.4476155026485,2.83,9.95,16.2,0.083,0.69,0,0.181,0.2105,0.8179,0.733,1
RD-GHY-TEZ-01,178.0,3.662368576123834,99.12563496615947,2.8,10.5,27.8,0.085,0.77,0,0.171,0.2626,0.7683,0.6953,1
RD-GHY-ITA-09,320.0,5.680290696673406,336.0804414594511,56.95,274.65,16.2,0.966,1.23,3,0.382,0.79,0.8174,0.8197,1
RD-GHY-GTK-12,540.0,11.941463532537524,1659.1924772376847,32.38,109.91,23.4,0.416,0.66,7,0.323,0.8775,0.7508,0.9047,1
RD-BMD-DRG-04,42.0,18.34654782386728,2153.010495374944,43.81,199.59,28.1,0.715,1.75,4,0.293,0.8203,0.605,0.8097,1
RD-TEZ-BHK-02,54.0,11.227734806196223,247.6177436016861,24.03,77.15,8.0,0.557,0.05,3,0.476,0.7382,0.9716,0.9684,1
RD-SELA-TWG-06,78.0,24.246136944116316,3241.2549132333816,11.31,48.27,5.9,0.211,1.63,7,0.147,0.7802,0.384,0.7701,1
RD-TEZ-ITA-11,155.0,5.521216314525012,367.2485832694366,64.74,212.56,27.7,0.759,1.45,2,0.404,0.7403,0.8137,0.804,1
RD-GHY-GTK-12,540.0,26.945075419200087,1698.2698742295586,17.17,70.07,25.1,0.284,0.55,11,0.271,0.9082,0.7561,0.935,1
RD-GHY-ITA-09,320.0,8.501583876569791,380.0603374464557,36.16,94.77,14.8,0.366,0.81,2,0.321,0.5503,0.7467,0.7244,1
RD-GHY-SHL-07,98.0,10.250507094761598,1566.337238230116,1.88,8.32,16.5,0.078,3.06,2,0.065,0.4175,0.3721,0.3962,0
RD-GHY-GTK-12,540.0,16.338723701951807,1690.8944829012514,74.25,225.69,24.3,1.0,0.38,8,0.575,0.9261,0.9061,0.9731,1
RD-BHK-BMD-03,96.0,31.42801885976789,2422.7942998942904,127.62,603.08,12.6,1.0,0.37,6,0.826,0.9304,0.9739,1.0,1
RD-TEZ-ITA-11,155.0,5.314200253979944,270.2825312695744,63.17,160.23,15.4,0.584,0.99,3,0.429,0.6854,0.8857,0.8659,1
RD-TEZ-ITA-11,155.0,5.874957592830319,355.7690657720622,25.62,107.44,13.4,0.408,1.64,3,0.213,0.5382,0.6619,0.638,0
RD-BHK-BMD-03,96.0,26.80556888578596,2527.4510075747594,10.8,27.48,12.8,0.392,0.15,6,0.357,0.8134,0.9412,0.9729,1
RD-DRG-SELA-05,62.0,27.345662705324084,4178.66708321852,128.0,591.06,4.7,1.0,2.55,9,0.663,0.9734,0.8477,1.0,1
RD-GHY-TEZ-01,178.0,3.672436786703787,178.0735082864009,9.07,28.26,18.5,0.144,0.8,1,0.196,0.336,0.7439,0.6819,1
RD-BMD-DRG-04,42.0,14.150915775881568,2119.663461173511,7.63,21.76,22.7,0.123,1.48,4,0.136,0.6299,0.4538,0.6163,0
RD-GHY-NAG-10,345.0,19.915553581783456,1488.161569851797,17.2,71.97,11.8,0.29,0.85,8,0.229,0.7776,0.5921,0.782,1
RD-SELA-TWG-06,78.0,30.46861616508432,3200.1901538061593,5.05,24.7,19.9,0.132,1.47,7,0.125,0.858,0.373,0.8393,1
RD-SHL-SIL-08,215.0,17.728128542649564,1386.6673835382792,21.54,83.3,17.0,0.578,0.41,7,0.319,0.8846,0.8012,0.9232,1
RD-GHY-ITA-09,320.0,9.886517998245829,358.1372207423198,20.11,80.1,6.2,0.317,1.11,2,0.218,0.5848,0.6862,0.6715,1
RD-GHY-GTK-12,540.0,23.159273826444547,1585.3363521064418,128.96,476.15,25.5,1.0,0.11,9,0.93,0.9968,1.0,1.0,1
RD-TEZ-BHK-02,54.0,12.177567431948383,284.1166531161705,9.09,37.13,10.7,0.424,0.11,4,0.371,0.6464,0.9656,0.9494,1
RD-TEZ-ITA-11,155.0,3.7260233324439787,241.68251335179536,22.95,95.37,7.6,0.368,1.23,5,0.223,0.4955,0.7052,0.6738,1
RD-SELA-TWG-06,78.0,26.571876797488304,3200.7136533918215,132.09,547.06,11.2,1.0,1.61,6,0.711,0.9853,0.8834,1.0,1
RD-BMD-DRG-04,42.0,21.929321753546457,2021.7879194144475,11.62,56.65,21.4,0.239,1.52,4,0.153,0.7216,0.4589,0.701,1
RD-BMD-DRG-04,42.0,15.128274690707913,2093.6225439811233,102.45,484.75,16.6,1.0,1.5,5,0.578,0.8961,0.8413,0.9127,1
RD-BHK-BMD-03,96.0,18.687358430118596,2459.9474073398246,176.7,533.23,6.1,1.0,0.49,7,1.0,0.9979,1.0,1.0,1
RD-BMD-DRG-04,42.0,19.577522537433925,2071.3563955231125,5.75,26.98,20.2,0.14,0.87,4,0.173,0.6727,0.4913,0.6593,1
RD-GHY-NAG-10,345.0,15.80545978831101,1448.8402244340853,0.0,0.0,19.7,0.05,0.69,6,0.168,0.6759,0.5981,0.6872,1
RD-TEZ-BHK-02,54.0,9.353617894524032,186.8851422416813,47.4,219.06,16.7,1.0,0.05,5,0.585,0.8666,0.987,1.0,1
RD-TEZ-ITA-11,155.0,10.37919562511382,233.9948724526091,57.52,285.43,26.6,1.0,1.38,3,0.375,0.8006,0.8464,0.8431,1
RD-GHY-GTK-12,540.0,25.204795778839287,1570.576772979122,106.44,277.39,12.0,1.0,0.46,9,0.705,1.0,1.0,1.0,1
RD-SHL-SIL-08,215.0,25.245826179222547,1449.776623454154,16.13,77.95,28.8,0.31,0.66,9,0.247,0.8765,0.7323,0.9063,1
RD-BHK-BMD-03,96.0,28.120072694850766,2471.9750615310113,14.83,49.51,33.4,0.215,0.56,9,0.259,0.842,0.6585,0.8569,1
RD-GHY-TEZ-01,178.0,4.019133025825165,117.73975848211903,54.0,234.13,15.5,0.83,0.95,3,0.389,0.638,0.9501,0.9105,1
RD-TEZ-BHK-02,54.0,12.919809191644072,132.3328540064378,69.48,204.84,28.0,0.983,0.42,3,0.542,0.8396,0.9255,0.9382,1
RD-BMD-DRG-04,42.0,19.334735971395904,2196.7352999216696,212.51,954.55,11.5,1.0,1.21,4,1.0,0.9646,0.9503,0.9954,1
RD-GHY-GTK-12,540.0,16.941989142469396,1615.7396901070297,33.98,113.34,26.0,0.678,0.27,8,0.418,0.9557,0.8977,1.0,1
RD-GHY-TEZ-01,178.0,4.680054677558363,120.08913680837725,14.15,37.36,15.2,0.175,1.02,0,0.197,0.3855,0.8284,0.7641,1
RD-TEZ-BHK-02,54.0,11.31565716269935,257.1893940774943,3.74,11.95,12.3,0.34,0.19,3,0.307,0.5592,0.9322,0.9056,1
RD-SHL-SIL-08,215.0,24.67059523337436,1451.7624667361877,123.53,343.81,16.1,1.0,0.13,7,0.894,0.9511,0.9928,1.0,1
RD-GHY-ITA-09,320.0,4.1510643409044095,354.37891094767946,10.94,35.23,23.7,0.167,1.18,2,0.17,0.4345,0.6276,0.6024,0
RD-SHL-SIL-08,215.0,25.569734191723505,1450.6837870271931,31.99,129.84,23.5,0.733,0.19,6,0.441,0.9438,0.9844,1.0,1
RD-GHY-GTK-12,540.0,21.814485932476945,1639.2544822424961,102.64,283.76,8.6,1.0,0.36,9,0.713,0.9679,0.9673,1.0,1
RD-GHY-SHL-07,98.0,14.170691488551572,1574.8742628652828,30.61,95.88,17.5,0.37,2.92,4,0.201,0.6732,0.4475,0.6354,0
RD-GHY-ITA-09,320.0,7.976937226291493,269.7267455140477,3.4,14.87,31.4,0.1,1.01,4,0.148,0.5374,0.7027,0.682,1
RD-BHK-BMD-03,96.0,27.57754914757624,2478.3970871537567,35.53,110.33,25.4,0.668,0.26,6,0.429,0.8914,0.8873,0.9344,1
RD-SHL-SIL-08,215.0,19.852720032667744,1420.393839118766,46.18,185.51,24.2,0.668,0.59,9,0.399,0.967,0.8808,1.0,1
RD-BMD-DRG-04,42.0,18.049986978433207,2089.5343090210317,46.87,178.27,6.1,0.644,1.41,4,0.323,0.9074,0.6464,0.8972,1
RD-DRG-SELA-05,62.0,30.591075124109416,4103.069710013838,38.43,171.72,17.6,0.622,2.64,9,0.243,0.9604,0.4887,0.9588,1
RD-GHY-ITA-09,320.0,7.338608050631456,347.7294391033881,2.32,10.56,12.8,0.085,1.11,2,0.135,0.377,0.6322,0.6011,0
RD-BMD-DRG-04,42.0,15.950392749257123,2037.1746552860373,3.9,17.19,16.3,0.107,1.36,4,0.126,0.6332,0.3825,0.6125,0
RD-TEZ-BHK-02,54.0,11.806074850450033,209.38816327461248,74.71,338.81,24.6,1.0,0.05,4,0.712,0.8605,0.9562,0.9712,1
RD-BMD-DRG-04,42.0,12.03262612976929,2042.723089100054,61.72,276.1,13.2,0.97,0.93,7,0.428,0.9262,0.6861,0.9206,1
RD-SELA-TWG-06,78.0,26.965404505931755,3224.1343943604606,24.48,73.06,29.8,0.294,1.88,7,0.198,0.885,0.4695,0.8766,1
RD-TEZ-BHK-02,54.0,10.020856610055386,288.79083596723547,150.19,461.68,7.5,1.0,0.38,4,0.927,0.9274,0.9517,0.9763,1
RD-BMD-DRG-04,42.0,11.747128197445683,2129.992964991782,3.9,11.91,19.6,0.09,1.17,4,0.138,0.5555,0.469,0.5492,0
RD-BHK-BMD-03,96.0,32.765328318609775,2504.2963348161397,18.81,67.2,20.2,0.274,0.61,6,0.268,0.8026,0.6656,0.8203,1
RD-TEZ-BHK-02,54.0,13.555510251870857,194.1557654140719,71.55,291.82,20.0,1.0,0.13,3,0.65,0.8567,0.9599,0.9742,1
RD-SELA-TWG-06,78.0,26.15340872547097,3065.7605976441255,17.41,82.5,10.1,0.325,1.85,6,0.166,0.9254,0.3887,0.9026,1
RD-GHY-SHL-07,98.0,15.341909213470409,1637.9310242097567,177.29,555.47,4.3,1.0,3.07,4,0.883,0.9716,0.9325,0.9797,1
RD-GHY-SHL-07,98.0,18.790466909679637,1509.9980717801177,7.09,32.89,30.5,0.16,2.99,4,0.09,0.5763,0.3619,0.5391,0
RD-GHY-NAG-10,345.0,16.17989911570411,1510.5641846139736,27.31,134.38,6.0,0.498,1.14,8,0.249,0.8426,0.5777,0.8412,1
RD-GHY-TEZ-01,178.0,2.1338470007312553,64.76276677308937,15.11,51.83,6.1,0.473,0.36,3,0.303,0.4653,0.8896,0.8303,1
RD-GHY-NAG-10,345.0,18.805601959394426,1575.6504633001994,23.16,58.2,28.1,0.244,1.18,9,0.227,0.8533,0.6163,0.8562,1
RD-GHY-TEZ-01,178.0,8.778558952084985,109.82877725703808,47.45,138.78,9.8,0.513,0.89,3,0.365,0.6246,0.9177,0.878,1
RD-DRG-SELA-05,62.0,28.436507957238604,4216.6616224157815,35.03,101.27,18.2,0.388,2.37,7,0.233,0.8802,0.465,0.8815,1
RD-GHY-SHL-07,98.0,10.283298942464075,1561.113306622412,83.45,314.4,9.6,1.0,2.9,4,0.448,0.8391,0.7292,0.823,1
RD-GHY-GTK-12,540.0,16.7339804252774,1705.2530364901454,41.26,130.38,32.2,0.735,0.14,8,0.507,0.8947,0.925,0.9704,1
RD-GHY-NAG-10,345.0,19.853624401393706,1465.1614090785213,37.96,172.25,27.3,0.624,1.02,6,0.309,0.857,0.7219,0.8733,1
RD-SHL-SIL-08,215.0,21.002088044947122,1424.5771060438656,83.56,263.11,5.0,1.0,0.39,7,0.614,0.9628,0.975,1.0,1
RD-GHY-SHL-07,98.0,13.62322071429469,1573.4633794904264,194.66,888.33,29.3,1.0,2.69,2,0.971,0.9947,0.9343,1.0,1
RD-GHY-SHL-07,98.0,11.44995061427051,1537.7959763162899,57.52,267.17,33.9,0.941,2.99,4,0.326,0.8086,0.5455,0.7715,1
RD-TEZ-ITA-11,155.0,8.075643434565261,339.3404260344601,0.51,2.24,22.7,0.057,1.72,4,0.093,0.4245,0.5365,0.5122,0
RD-GHY-GTK-12,540.0,22.499592371221112,1580.034691259903,162.55,693.85,15.7,1.0,0.37,7,0.988,0.9234,1.0,1.0,1
RD-SHL-SIL-08,215.0,23.647946933674685,1497.7078716875144,43.95,175.03,5.6,0.883,0.4,7,0.428,0.9953,0.9029,1.0,1
RD-GHY-NAG-10,345.0,19.212304965027027,1448.9012944804601,41.81,172.31,12.3,0.624,0.66,8,0.368,0.9132,0.7605,0.9324,1
RD-GHY-SHL-07,98.0,15.527013503468865,1592.325904586367,0.68,3.01,22.3,0.06,3.1,5,0.059,0.4943,0.2936,0.4599,0
RD-TEZ-ITA-11,155.0,1.0,375.6452833690466,122.99,590.77,21.5,1.0,1.34,5,0.683,0.8711,0.9561,0.9596,1
RD-TEZ-ITA-11,155.0,3.587052721020023,334.4326965403742,11.82,53.25,33.9,0.228,1.51,3,0.154,0.4198,0.6049,0.5743,0
RD-SHL-SIL-08,215.0,21.38242170735898,1362.671082672988,287.63,1332.13,32.1,1.0,0.46,6,1.0,0.9502,0.948,1.0,1
RD-DRG-SELA-05,62.0,30.011552940981467,4145.6398539402535,56.03,185.78,13.0,0.669,2.43,7,0.33,0.9901,0.5453,0.9946,1
RD-BMD-DRG-04,42.0,14.761006533569699,2053.6650845576346,2.26,6.84,28.3,0.073,1.19,5,0.129,0.5852,0.4161,0.572,0
RD-SELA-TWG-06,78.0,25.103322017575227,3128.6810538859295,30.42,114.5,8.3,0.432,1.96,7,0.223,0.8256,0.4689,0.8218,1
RD-GHY-SHL-07,98.0,19.716554055559996,1533.9378616941044,60.48,159.83,16.6,0.583,3.37,4,0.334,0.8372,0.6239,0.808,1
RD-GHY-SHL-07,98.0,14.91046548901388,1547.5551408262947,159.31,752.55,15.1,1.0,2.72,4,0.806,0.9368,0.9497,0.9587,1
RD-TEZ-BHK-02,54.0,17.488666305524596,226.30034590853478,68.76,241.84,13.8,1.0,0.15,4,0.628,0.8903,1.0,1.0,1
RD-GHY-GTK-12,540.0,25.87787674608619,1545.1662150715101,23.54,96.8,10.9,0.623,0.47,8,0.315,0.876,0.8224,0.9127,1
RD-SELA-TWG-06,78.0,25.34114434464893,3190.4579340678324,97.68,288.84,28.8,1.0,1.81,6,0.542,0.9797,0.826,1.0,1
RD-TEZ-BHK-02,54.0,11.260410906459812,260.0780304193859,16.03,43.55,20.7,0.445,0.29,3,0.327,0.6258,0.9229,0.9061,1
RD-TEZ-ITA-11,155.0,7.604452009037731,381.4490251244531,173.5,542.06,11.9,1.0,1.37,2,0.916,0.9455,0.9749,0.989,1
RD-GHY-TEZ-01,178.0,1.4709497490544994,62.190202255577844,88.73,230.7,12.7,0.819,0.65,2,0.587,0.7025,0.978,0.9464,1
RD-BMD-DRG-04,42.0,19.514986935341653,2081.7332023493764,23.38,83.58,21.9,0.329,1.08,6,0.236,0.7405,0.5663,0.7303,1
RD-GHY-NAG-10,345.0,29.778713119308982,1485.6276240299821,65.99,255.92,17.1,0.903,0.96,6,0.445,0.9087,0.7873,0.9317,1
RD-BHK-BMD-03,96.0,21.948478909984964,2487.528958376088,1.78,7.68,7.3,0.326,0.32,8,0.253,0.7948,0.7662,0.8249,1
RD-TEZ-BHK-02,54.0,11.461271977340747,231.22180272503923,9.46,39.69,21.0,0.432,0.33,3,0.284,0.6851,0.8821,0.8754,1
RD-BMD-DRG-04,42.0,16.27525745334512,2112.612019821334,9.35,31.44,4.9,0.155,1.18,6,0.163,0.6866,0.4747,0.6705,1
RD-DRG-SELA-05,62.0,33.00020255371268,4213.80233962649,11.37,36.44,32.9,0.171,2.79,9,0.114,0.891,0.3222,0.8724,1
RD-BHK-BMD-03,96.0,28.421439385602472,2440.4748447001093,10.59,35.56,29.0,0.419,0.46,6,0.257,0.8333,0.694,0.8531,1
RD-GHY-GTK-12,540.0,22.454636044596395,1710.2997258273408,24.37,75.94,18.1,0.553,0.46,11,0.323,0.9363,0.7892,0.9667,1
RD-BHK-BMD-03,96.0,29.906860441548833,2394.6853243794185,18.54,65.0,30.5,0.517,0.24,6,0.359,0.8761,0.8426,0.9135,1
RD-TEZ-BHK-02,54.0,7.14564092295118,148.96983497257415,62.21,174.18,26.0,0.881,0.25,4,0.556,0.789,1.0,1.0,1
RD-DRG-SELA-05,62.0,30.568051830302057,4205.758120038035,6.29,17.55,20.4,0.108,2.67,10,0.092,0.9171,0.3203,0.8956,1
RD-GHY-SHL-07,98.0,17.077941373368915,1543.8645533202139,13.85,35.0,28.8,0.167,3.02,3,0.121,0.6178,0.3821,0.5786,0
RD-GHY-GTK-12,540.0,21.773257620428254,1587.9119712259187,140.2,537.07,7.1,1.0,0.37,9,0.885,0.9794,0.9825,1.0,1
RD-GHY-NAG-10,345.0,19.351966666003964,1479.3197233289177,14.94,39.24,5.6,0.181,1.28,6,0.182,0.7425,0.5493,0.7443,1
RD-TEZ-ITA-11,155.0,1.0,303.5700280954222,133.27,607.57,28.6,1.0,1.73,2,0.712,0.8491,0.9454,0.946,1
RD-GHY-GTK-12,540.0,18.445888649061565,1710.0130874869415,23.03,106.0,10.6,0.653,0.21,9,0.39,0.9111,0.9222,0.9699,1
RD-TEZ-ITA-11,155.0,4.470579920427353,321.7220505852921,4.42,21.37,24.5,0.121,1.0,1,0.154,0.3404,0.6513,0.6089,0
RD-TEZ-BHK-02,54.0,12.959922261796281,191.8633717357694,28.91,123.93,6.1,0.713,0.16,6,0.439,0.8202,0.9082,0.9187,1
RD-GHY-NAG-10,345.0,13.3159429926681,1568.9919349870029,18.07,82.82,28.4,0.326,0.81,7,0.237,0.7805,0.6661,0.7934,1
RD-SELA-TWG-06,78.0,28.059792108192873,3215.8726630625088,2.54,8.87,9.5,0.08,1.73,6,0.101,0.7586,0.3498,0.7466,1
RD-TEZ-ITA-11,155.0,11.264799214941725,320.9200815391719,74.01,288.11,10.9,1.0,1.55,2,0.443,0.8403,0.8546,0.8562,1
RD-GHY-ITA-09,320.0,13.395570697267328,335.07016311951867,39.6,141.42,25.9,0.521,1.15,5,0.306,0.7722,0.7597,0.7724,1
RD-GHY-TEZ-01,178.0,1.0,102.17939682525801,10.12,46.67,18.5,0.456,0.44,0,0.261,0.3848,0.9343,0.8601,1
RD-SHL-SIL-08,215.0,19.92354336376933,1467.3334861877433,155.38,701.34,32.4,1.0,0.41,6,0.946,1.0,1.0,1.0,1
RD-SELA-TWG-06,78.0,25.530505161753574,3142.406580770661,40.77,114.2,32.2,0.431,1.66,7,0.283,0.8656,0.5441,0.8684,1
RD-SHL-SIL-08,215.0,20.984518107123108,1390.2865434010741,18.95,83.27,30.9,0.578,0.35,6,0.324,0.8351,0.8795,0.9227,1
RD-GHY-SHL-07,98.0,13.379013765207489,1524.6364294703094,72.17,331.05,33.2,1.0,2.88,2,0.396,0.8336,0.5971,0.8013,1
RD-GHY-ITA-09,320.0,12.454906974558007,316.1664598375993,1.02,4.03,4.3,0.063,1.3,2,0.116,0.4226,0.6335,0.6067,0
RD-DRG-SELA-05,62.0,28.341481392847438,4216.721389161566,127.47,492.1,12.3,1.0,2.45,8,0.663,1.0,0.89,1.0,1
RD-GHY-ITA-09,320.0,7.692950360755532,344.46673157213354,57.33,175.48,10.8,0.635,0.92,3,0.408,0.6561,0.8346,0.8195,1
RD-SHL-SIL-08,215.0,22.756502051426725,1340.6965384300292,14.25,49.67,19.9,0.216,0.62,6,0.245,0.8451,0.7398,0.8771,1
RD-GHY-GTK-12,540.0,18.916198892510565,1728.3898065598237,15.68,55.21,24.4,0.484,0.13,7,0.392,0.8175,0.979,1.0,1
RD-SELA-TWG-06,78.0,22.792575904762707,3128.5925752277453,76.03,360.33,12.9,1.0,1.95,9,0.436,0.9269,0.7145,0.9492,1
RD-TEZ-BHK-02,54.0,10.712415739565674,284.64769350543844,15.65,65.37,12.1,0.268,0.57,4,0.261,0.698,0.7778,0.7775,1
RD-SHL-SIL-08,215.0,20.88304284118623,1421.8656593519481,129.84,431.8,20.9,1.0,0.54,9,0.799,0.9934,0.9452,1.0,1
RD-SHL-SIL-08,215.0,19.969014584624407,1377.3447066009644,50.74,158.95,30.0,0.58,0.68,8,0.406,0.9391,0.9076,0.9911,1
RD-TEZ-ITA-11,155.0,8.186727466688346,268.13671295186356,19.62,62.57,27.1,0.259,1.62,2,0.186,0.4536,0.6979,0.6627,1
RD-GHY-TEZ-01,178.0,5.176310578301431,133.96745019526662,1.61,6.99,14.2,0.073,0.79,1,0.162,0.2741,0.829,0.7508,1
RD-SELA-TWG-06,78.0,24.75413142434325,3246.8957768755326,108.76,352.37,23.9,1.0,1.8,6,0.594,1.0,0.8307,1.0,1
RD-BMD-DRG-04,42.0,13.606558754987992,2122.0653575849624,14.59,69.95,16.2,0.283,1.05,4,0.197,0.7241,0.5187,0.7098,1
RD-DRG-SELA-05,62.0,32.50285952062913,4177.4044709899135,80.68,361.5,24.3,1.0,2.32,9,0.447,0.957,0.7329,0.9906,1
RD-GHY-NAG-10,345.0,14.263218265156336,1511.5722961262786,28.46,95.55,8.0,0.368,1.03,6,0.264,0.8567,0.6136,0.859,1
RD-DRG-SELA-05,62.0,28.651177698308825,4237.772140055275,52.97,148.07,4.0,0.544,2.73,9,0.309,0.9497,0.5563,0.9585,1
RD-GHY-ITA-09,320.0,5.974864161885972,333.4939953016775,16.73,67.22,15.7,0.274,1.06,3,0.206,0.5745,0.6133,0.6022,0
RD-TEZ-BHK-02,54.0,9.178935056428354,186.2343803475381,251.86,996.57,28.4,1.0,0.54,4,1.0,0.9562,1.0,1.0,1
RD-GHY-SHL-07,98.0,11.686223270390803,1601.7862321291516,4.81,18.97,24.8,0.113,3.16,5,0.077,0.5025,0.2673,0.4653,0
RD-BMD-DRG-04,42.0,15.838285452982783,2050.8848209811345,33.6,155.4,9.9,0.568,1.42,4,0.261,0.8561,0.5915,0.8416,1
RD-TEZ-ITA-11,155.0,12.835205959587682,319.8798079540573,9.32,38.15,28.6,0.177,1.38,2,0.15,0.5131,0.5717,0.552,0
RD-SHL-SIL-08,215.0,19.59353622547107,1468.3077314136824,79.88,361.42,21.5,1.0,0.4,6,0.596,1.0,0.966,1.0,1
RD-TEZ-BHK-02,54.0,18.189082468780892,221.2909862004908,15.54,74.28,4.6,0.548,0.17,5,0.372,0.735,1.0,0.9952,1
RD-GHY-SHL-07,98.0,15.154075276397695,1501.059287695943,49.41,179.62,16.4,0.649,2.98,2,0.288,0.7544,0.5438,0.7208,1
RD-DRG-SELA-05,62.0,25.013797716755562,4066.752130620763,6.18,25.63,33.9,0.135,2.36,8,0.099,0.8322,0.3655,0.825,1
RD-SELA-TWG-06,78.0,22.62236097231439,3208.8875053134016,17.14,71.14,17.3,0.287,1.88,6,0.164,0.8261,0.4923,0.8252,1
